id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT
u1283,1,681,207,680,,1,,,974.1166382,298.9666748,0.306910515,972.9833374,1.133333325,0.998836458,678,204,0.300884902,3,3,0.999966681,0.995594561,0,101,1.430420756,279,314,136,71,115,0.016666668,24.52484512,1.573799014,0,18.29999924,8.69786644,15.2487545,457,25,4,617,32,29,0,45,44,45
u2900,1,13,3,2,7,3,,1,17.79999924,2,0.11235892,12.44999981,5.349999905,0.69943428,10,2,0.199998006,3,1,0.333322227,0.769224823,0,8,1.369220257,2,10,8,0,3.866666555,0.200000003,1.205967069,70.14438629,0.033333335,329.6499939,11524.39453,0.342150927,8,0,0,4,6,0,0,7,3,5
u2468,1,224,136,204,7,13,,,362.9333191,111.7666702,0.307953626,359.0499878,3.883333445,0.989299893,217,133,0.612902939,7,3,0.428565294,0.968749583,0,55,1.62023735,80,98,65,13,81.6166687,0.016666668,41.75595856,4.780119419,0,31.71666718,41.03814316,5.020689964,175,6,3,96,89,26,0,44,42,33
u0431,1,148,72,141,,7,,,139.8500061,58.70000076,0.419735134,138.0500031,1.799999952,0.987128377,144,71,0.493055224,4,1,0.249993756,0.972972333,0,27,0.944931805,37,54,56,22,10.96666622,0.06666667,1.705898523,7.268253326,0.016666668,48.08333206,90.89122009,3.301985741,106,3,0,3,97,39,3,42,36,29
u2389,1,265,105,244,1,20,,,566.916687,173.9666595,0.30686456,566.2166748,0.699999988,0.998765051,262,102,0.389312834,3,3,0.999966681,0.988678873,0,56,2.139307261,119,114,61,31,30.13333321,0.033333335,11.29810333,4.046969414,0,42.40000153,44.30392456,5.930216789,123,24,2,37,206,19,0,43,38,35
u3584,1,17,17,16,,1,,,8.066666603,8.066666603,0.999987602,7.449999809,0.616666675,0.923542261,15,15,0.999993324,2,2,0.999949992,0.882347763,1,12,0.474507004,3,10,4,2,4.116666794,0.06666667,0.852384448,58.84892273,0.016666668,314.5,6454.331055,0.407823265,16,0,0,7,3,2,0,10,10,
u0928,1,47,39,45,,2,,,87.41666412,81.1166687,0.927930295,84.44999695,2.966666698,0.966061831,44,36,0.818179965,3,3,0.999966681,0.936168194,0,23,1.859925151,24,22,4,0,19.08333397,0.06666667,8.64166832,22.92318344,0.06666667,93.90000153,482.5109558,1.046970487,23,2,0,10,26,8,0,31,26,7
u1927,1,39,17,31,,8,,,165.6166687,35.04999924,0.211633161,165.6166687,0,0.999999404,39,17,0.435896307,0,0,0,0.999997437,0,7,4.24657011,16,12,10,2,46.54999924,0.233333334,83.89877319,18.72938156,0.016666668,274.6499939,2599.11499,1.281402349,16,5,2,3,9,27,0,10,6,7
u0692,1,109,72,69,39,1,,,244.1666718,142.1999969,0.582388818,240.8999939,3.266666651,0.986620784,106,71,0.669810712,3,1,0.333322227,0.972476184,0,26,2.240059137,40,64,18,2,26.41666603,0.100000001,15.53680038,9.621141434,0,74.83333588,222.7289124,2.49448061,57,7,2,8,73,25,1,34,32,20
u1470,1,151,39,105,40,6,,,241.5166626,69.81666565,0.289075851,227,14.51666641,0.939893365,140,35,0.249999821,11,4,0.363633066,0.92715168,0,37,1.599447012,42,82,62,5,14.51666641,0.033333335,4.141650677,5.292222023,0,142.2333374,306.6190796,4.534871578,80,8,0,57,56,27,7,22,16,22
u3398,1,386,274,340,41,5,,,507.2666626,385.5166626,0.75998801,490.9500122,16.31666756,0.967833936,375,268,0.714666486,11,6,0.545449615,0.971502364,0,85,1.314162016,125,227,107,3,30,0.016666668,4.621138096,2.776190519,0,41.84999847,26.8640995,8.644628525,246,13,1,32,279,60,2,44,44,35
u3300,1,142,83,140,,2,,,92.19999695,56.23333359,0.609905362,91.46666718,0.733333349,0.992045224,138,81,0.586956084,4,2,0.499987513,0.971830308,0,14,0.64929533,64,72,18,14,3.316666603,0.016666668,0.30770272,7.520803452,0,71.06666565,139.2740173,3.191106081,119,0,0,95,43,0,3,38,33,28
u3510,1,216,92,92,77,47,,,226.2333374,105.1500015,0.464785427,223.8000031,2.433333397,0.989243686,214,91,0.425233454,2,1,0.499974996,0.990740299,0,42,1.047376037,66,124,42,5,6.683333397,0.016666668,1.314547539,4.944108486,0,28.60000038,45.94206238,4.8541646,148,3,0,62,136,15,1,45,34,39
u3732,1,256,124,212,24,20,,,385.8833313,171.6666718,0.444866627,340,45.88333511,0.881095111,238,123,0.516806483,18,1,0.055555247,0.929687142,1,71,1.507356167,84,140,62,2,28.33333397,0.016666668,7.916747093,4.177647114,0,63.91666794,68.93978882,5.74472332,159,8,2,87,130,14,6,40,36,35
u2910,1,162,87,156,,6,,,208.0333405,91.31666565,0.43895188,207.6333313,0.400000006,0.998076737,161,86,0.53416115,1,1,0.999899983,0.993826568,0,33,1.284155607,64,75,50,10,19.23333359,0.116666667,4.822441578,6.445237637,0.016666668,58.54999924,125.1479187,3.723621845,113,8,0,44,64,53,0,36,31,27
u0919,1,77,61,77,,,,,136.3333282,126.8166656,0.930194914,34.31666565,102.0166702,0.251711309,70,54,0.771427453,7,7,0.999985695,0.909089744,0,52,1.770560503,56,36,12,8,40.5,0.033333335,31.86396217,13.48464775,0.016666668,68.84999847,202.859726,1.779788613,63,2,2,25,19,26,0,36,34,13
u4664,1,41,19,27,14,,,,59.16666794,29.70000076,0.501971006,59.16666794,0,0.999998331,41,19,0.463413507,0,0,0,0.999997556,0,16,1.443085909,13,25,10,1,20.93333244,0.016666668,11.9680872,23.45541,0,160.9499969,1409.560425,1.023213744,30,1,1,9,31,0,0,17,11,10
u0132,1,26,25,21,5,,,,32.16666794,31.38333321,0.975644648,24.89999962,7.266666889,0.774090886,19,18,0.947363436,7,7,0.999985695,0.730766416,0,15,1.237174749,7,17,5,1,8.933333397,0.033333335,3.700483799,33.79465485,0.016666668,99.69999695,1398.155518,0.710169435,18,2,0,1,13,5,0,15,14,1
u0345,1,274,138,259,13,2,,,430.0499878,221.6999969,0.515521348,427.4833374,2.566666603,0.994031489,269,133,0.494423598,5,5,0.999979973,0.981751442,0,67,1.569525003,94,170,42,17,22.95000076,0.033333335,8.194598198,3.905066967,0,72.83333588,53.23826218,6.145703793,188,19,1,72,124,72,1,42,39,34
u2766,1,445,249,357,2,86,,,940.7666626,585.0999756,0.62193948,928.7000122,12.0666666,0.987173498,432,239,0.553240597,13,10,0.769224823,0.970786273,0,84,2.11408186,173,218,105,30,26.29999924,0.016666668,12.36875153,2.397785187,0,23.91666603,18.00592422,10.00881958,237,38,4,111,267,53,0,45,45,41
u3073,1,298,228,270,4,24,,,284.5833435,216.1499939,0.7595312,261.6666565,22.91666603,0.919472575,284,222,0.781689882,14,6,0.428568363,0.953019798,0,59,0.954977334,98,188,70,7,21.04999924,0.016666668,2.922943115,3.580246687,0,26.5,32.80990982,6.703261375,232,4,1,20,118,127,2,45,45,29
u0195,1,346,111,332,,14,,,417.1499939,192.8166656,0.462223709,414.9500122,2.200000048,0.994725883,343,108,0.314868718,3,3,0.999966681,0.991329193,1,36,1.205635548,198,136,32,30,30,0.016666668,12.71556568,3.080579519,0,26.35000038,27.12180328,7.79048872,276,3,6,1,308,31,2,45,42,42
u1104,1,134,93,132,2,,,,89.59999847,66.1166687,0.737908423,85.19999695,4.400000095,0.950891793,129,92,0.713177741,5,1,0.199995995,0.962685823,0,14,0.66865623,64,45,12,39,6.433333397,0.033333335,0.617926776,7.933834076,0,43.15000153,85.19526672,3.024981022,111,1,0,16,6,107,4,41,40,21
u4259,1,14,14,12,2,,,,11.11666679,11.11666679,0.999991,2.416666746,8.699999809,0.217389345,8,8,0.999987483,6,6,0.999983311,0.571424484,0,11,0.794041932,5,10,0,0,3.400000095,0.116666667,0.850057721,81.35121918,0.116666667,338.6666565,11009.25391,0.295016736,11,0,0,0,1,5,1,10,10,
u1633,1,227,96,226,1,,,,305.4666748,102.9000015,0.336861521,296.8333435,8.633333206,0.971736908,221,90,0.407239646,6,6,0.999983311,0.973567843,0,47,1.345667601,87,152,4,0,18.28333282,0.016666668,4.587520599,4.70884943,0.016666668,74.06666565,83.21879578,5.096678257,145,11,0,16,181,21,0,41,36,35
u4925,1,27,4,15,3,9,,,76.1166687,1.733333349,0.022772031,72.15000153,3.966666698,0.947885752,22,4,0.181817353,5,0,0,0.814811826,0,11,2.819125414,5,19,5,1,21.86666679,0.083333336,22.55135155,4.706408501,0.050000001,20.93333244,39.69361877,5.099321365,18,4,1,10,9,2,1,6,3,6
u4142,1,14,6,11,3,,,,33.66666794,3.083333254,0.091583885,31.25,2.416666746,0.928215086,11,4,0.363633066,3,2,0.666644454,0.785708666,0,11,2.404744625,6,8,2,0,21.76666641,0.116666667,29.3038559,57.10123825,0.050000001,193.1999969,4581.893066,0.420305401,7,0,1,1,6,3,1,10,6,4
u4215,1,1117,630,1115,,2,,,813.7000122,429.1333313,0.527385116,809.9833374,3.716666698,0.995432258,1113,630,0.566037714,4,0,0,0.996418893,0,142,0.728469074,727,339,72,538,11.35000038,0.016666668,0.53400445,0.955809414,0,20.08333397,6.650703907,25.10698128,886,4,0,1080,19,11,4,45,44,43
u0054,1,31,28,14,15,2,,,43.84999847,42.36666489,0.966170371,31.64999962,12.19999981,0.721777141,24,21,0.874996364,7,7,0.999985695,0.774191022,0,26,1.414511561,19,12,1,0,6.983333111,0.13333334,2.109397173,32.21498871,0.016666668,186.4499969,1705.414185,0.744992495,17,1,0,1,10,12,2,18,17,2
u2744,1,12,5,5,,7,,,21.73333359,3.966666698,0.182514504,21.46666718,0.266666681,0.987725496,11,4,0.363633066,1,1,0.999899983,0.916659057,0,5,1.811096072,10,0,2,0,12.91666698,0.016666668,11.61353016,40.69693375,0,228.8333282,7378.490234,0.589723587,9,1,0,0,10,1,0,3,2,2
u2251,1,43,19,43,,,,,30.43333244,13.96666622,0.458925098,26.54999924,3.883333445,0.872395813,38,15,0.394735813,5,4,0.799983978,0.883718848,0,16,0.70775032,20,19,5,4,1.850000024,0.06666667,0.17536585,25.35515213,0.016666668,153.3666687,1318.931885,0.946549416,34,0,0,3,18,15,0,20,13,15
u3244,1,194,91,156,30,8,,,168.1999969,78.46666718,0.466507852,159.6999969,8.5,0.949464381,187,84,0.44919762,7,7,0.999985695,0.963917017,0,36,0.867009878,85,89,52,32,8.233333588,0.050000001,1.324022651,5.500431538,0,45.56666565,64.19246674,4.363214493,151,3,0,8,162,17,0,42,34,35
u2578,1,344,157,299,,45,,,341.2666626,161.1833344,0.472308904,338.9833374,2.283333302,0.993308961,340,155,0.455882221,4,2,0.499987513,0.988371789,0,43,0.992053986,121,153,83,67,15,0.016666668,1.388332725,3.102672338,0,45.91666794,36.85207367,7.735017776,238,6,0,93,180,63,2,43,39,40
u0403,1,34,24,29,,5,,,70.01667023,57.16666794,0.8164711,38.59999847,31.41666603,0.551296532,28,21,0.749997318,6,3,0.499991655,0.823526978,0,21,2.059307575,13,15,8,2,16.10000038,0.100000001,11.46916866,30.46059608,0.25,150,1315.29248,0.787900567,23,4,0,4,10,10,1,20,16,7
u3056,1,1,0,1,,,,,0.600000024,0,0,0.600000024,0,0.999833345,1,0,0,0,0,0,0.999899983,0,1,0.599940002,0,1,0,0,0.600000024,0.600000024,3.60E-09,1080,1080,1080,0,0.022222221,1,0,0,1,0,0,0,1,,1
u3970,1,495,349,492,3,,,,690.1500244,470.4833374,0.681711614,688.666687,1.483333349,0.997850537,492,347,0.705284417,3,2,0.666644454,0.993939221,0,127,1.394242167,184,296,122,2,15.36666679,0.06666667,3.672235966,2.14220643,0,24.53333282,18.05963326,11.20287895,311,26,0,41,340,96,0,45,44,39
u0136,1,262,142,182,13,67,,,448.4333191,242.9499969,0.541774929,447.0833435,1.350000024,0.99698931,258,138,0.534883499,4,4,0.999975026,0.984732449,0,57,1.711576939,141,130,21,10,19.54999924,0.06666667,5.009982586,4.049361229,0.016666668,162.2666626,152.360733,5.92671442,121,14,0,48,128,80,1,34,31,25
u1684,1,177,51,176,,1,,,169.4499969,36.16666794,0.213435501,128.4499969,41,0.758040249,161,50,0.310558826,16,1,0.062499609,0.909604013,0,26,0.957344115,64,69,71,15,10.16666698,0.016666668,1.398090243,5.943276405,0,61.38333511,87.25462341,4.038108826,126,2,0,127,12,22,0,41,29,35
u0483,1,7,2,5,2,,,,2.516666651,0.699999988,0.278134644,2.516666651,0,0.999960244,7,2,0.285710216,0,0,0,0.999985695,0,3,0.359518677,1,6,0,0,0.783333361,0.183333337,0.042845193,144.0942078,0.366666675,545.9833374,34410.37109,0.166557595,7,0,0,0,5,2,0,6,2,4
u0960,1,273,108,265,8,,,,235.25,95.18333435,0.404604852,235.25,0,0.999999583,273,108,0.395604253,0,0,0,0.999999642,0,37,0.861721277,112,113,58,28,7.449999809,0.016666668,0.850826859,3.917034149,0,30.81666756,34.30511475,6.126928329,205,2,0,33,234,6,0,45,38,41
u4245,1,157,89,153,4,,,,316.4666748,172.3833313,0.544712305,287.5833435,28.88333321,0.90873152,134,87,0.649253249,23,2,0.086956143,0.853502631,1,46,2.015709877,46,95,38,3,25.73333359,0.050000001,16.58031273,6.766559601,0,39.26666641,88.54505157,3.546801805,108,13,2,16,67,39,5,41,34,29
u3101,1,153,88,139,,14,,,556.2000122,308.5833435,0.554806352,527.0166626,29.18333244,0.947530687,139,81,0.582733393,14,7,0.499996424,0.908496141,0,42,3.635291815,57,77,27,6,30,0.016666668,33.05747223,6.650328636,0,52.21666718,93.92041779,3.608789921,53,28,5,33,89,14,0,39,38,33
u1068,1,5,5,5,,,,,4.466666698,4.466666698,0.999977589,3.849999905,0.616666675,0.861921012,4,4,0.999975026,1,1,0.999899983,0.799983978,0,5,0.893315494,1,3,1,0,3.416666746,0.016666668,1.630367398,82.28729248,26.86666679,121.0999985,1450.973511,0.291660726,4,0,0,1,3,0,1,5,5,
u0750,1,176,133,166,,10,,,204.7833405,87.21666718,0.425897092,196.5666656,8.216666222,0.959875822,172,133,0.773255348,4,0,0,0.977272153,0,49,1.163540959,80,74,39,5,36.40000153,0.083333336,10.15668392,5.959237576,0.016666668,55.54999924,71.59828949,4.027293205,138,5,1,58,35,73,1,40,40,27
u3469,1,41,14,41,,,,,35.93333435,7.883333206,0.219387144,35.93333435,0,0.999997199,41,14,0.341462582,0,0,0,0.999997556,0,18,0.876420617,20,13,7,8,7.416666508,0.016666668,1.445077419,1.800416231,0,16.14999962,9.755767822,13.32951069,32,1,0,41,0,0,0,4,4,4
u0887,1,324,133,291,11,22,,,245.1000061,90.48332977,0.369168907,219.4499969,25.64999962,0.895348489,315,130,0.412698269,9,3,0.333329618,0.972221911,0,111,0.75648123,117,166,78,22,10.0666666,0.06666667,0.74972111,3.297884226,0,47.98333359,44.8649826,7.277172089,261,2,0,59,150,69,0,42,36,39
u2665,1,109,45,48,24,37,,,564.916687,293,0.518660486,562.6833496,2.233333349,0.996046424,108,44,0.407407016,1,1,0.999899983,0.990824759,1,17,5.182716846,32,57,44,1,36.15000153,0.13333334,69.81928253,9.438425064,0.016666668,119.0666656,291.4507751,2.542770147,44,24,8,7,99,1,1,31,22,24
u2186,1,138,75,135,,3,,,120.8499985,55.04999924,0.455522984,120.8499985,0,0.999999166,138,75,0.543477893,0,0,0,0.999999285,3,20,0.875724018,52,69,43,21,9.333333015,0.016666668,1.162012577,7.617639542,0,68.26667023,109.8687134,3.150541067,105,1,0,4,124,4,0,40,34,27
u0904,1,17,3,15,1,1,,,57.71666718,8.883333206,0.153912529,22.56666756,35.15000153,0.39098978,10,2,0.199998006,7,1,0.142855108,0.588231862,0,10,3.395078182,8,5,7,1,26.60000038,0.25,35.76330948,52.42184067,0.033333335,272.1000061,5007.810547,0.457823545,5,1,1,3,5,2,0,11,2,11
u2539,1,83,46,57,26,,,,132.2166595,59.36666489,0.449010134,120.5833359,11.63333321,0.912012398,77,43,0.558440804,6,3,0.499991655,0.927709699,0,36,1.592970014,32,50,14,4,9.516666412,0.100000001,3.443959236,13.03577042,0.016666668,94.6166687,456.4460449,1.841073751,48,6,0,29,19,29,2,30,19,23
u2988,1,84,12,81,2,1,,,505.3999939,27.83333397,0.055071879,505.3999939,0,0.999999821,84,12,0.14285697,0,0,0,0.999998808,0,12,6.016659737,24,13,47,11,30,0.100000001,49.91549683,12.85742855,0,66.25,160.8982544,1.866610765,21,27,5,4,80,0,0,41,9,40
u4254,1,10,2,8,2,,,,23.25,1.983333349,0.08530429,23.25,0,0.999995708,10,2,0.199998006,0,0,0,0.999989986,0,4,2.324976683,0,2,9,0,14.21666622,0.366666675,15.89135456,58.45734406,0.016666668,218.1999969,6370.95752,0.410555094,5,1,0,5,5,0,0,7,2,6
u1010,1,281,140,55,,226,,,562.7166748,225.7333374,0.401149124,290.7000122,272.0166626,0.516600907,207,134,0.647342682,74,6,0.081080973,0.73665452,0,28,2.002549648,104,145,60,26,12.3166666,0.016666668,4.905983448,3.806190252,0,23.16666603,24.05578232,6.305351734,129,31,0,120,53,34,1,45,39,45
u1613,1,744,410,740,3,1,,,486.5833435,245.5,0.504538357,484.9833374,1.600000024,0.996711552,738,404,0.547425389,6,6,0.999983311,0.991935372,1,119,0.654009759,373,229,170,44,11.60000038,0.016666668,0.645177603,1.43838048,0,16.60000038,5.928223133,16.68427277,637,5,0,24,551,46,0,45,45,45
u3379,1,120,68,120,,,,,84.66666412,38.53333282,0.455117583,81.83333588,2.833333254,0.966534317,111,65,0.585585058,9,3,0.333329618,0.924999237,0,27,0.705554962,55,31,14,35,6.916666508,0.050000001,1.140120983,8.791595459,0,50,115.9199219,2.729848862,102,2,0,58,52,1,0,40,35,32
u1947,1,156,45,115,,41,,,311.0666809,66.15000153,0.212655306,304.6666565,6.400000095,0.979425311,151,45,0.298013061,5,0,0,0.967948079,0,20,1.994015813,69,77,30,7,29.54999924,0.116666667,10.08330536,6.809892178,0,95.84999847,123.3007355,3.524233103,78,12,1,1,104,46,2,41,23,40
u3900,1,4,0,4,,,,,1.233333349,0,0,1.233333349,0,0.999918938,4,0,0,0,0,0,0.999975026,0,3,0.308325619,4,0,0,1,0.416666657,0.166666672,0.00895811,56.90536499,0.033333335,166.5,6008.321289,0.421752095,4,0,0,0,4,0,0,2,,2
u2267,1,417,152,353,60,4,,,432.9500122,130.4166718,0.301227927,408.7000122,24.25,0.943988681,394,139,0.352791786,23,13,0.565214932,0.944843888,0,131,1.038249135,228,185,49,6,16.89999962,0.050000001,2.036625385,2.560657024,0,40.46666718,30.45921707,9.372228622,297,7,0,120,252,20,3,44,43,40
u2138,1,632,364,541,42,49,,,1132.883301,714.9000244,0.631044626,1065.150024,67.73332977,0.940211475,608,352,0.578947246,24,12,0.499997914,0.962025166,0,152,1.792536616,258,358,76,12,30,0.016666668,15.4616909,1.685023785,0,21.21666718,13.01538658,14.24227715,410,36,10,92,400,71,3,45,45,43
u3260,1,6,1,4,,2,,,6.233333111,1.033333302,0.165772736,3.25,2.983333349,0.521382034,2,1,0.499974996,4,0,0,0.33332777,0,4,1.038871527,0,5,6,0,2.216666698,0.283333331,0.36774078,0.729998529,0.016666668,3.466666698,1.873262882,32.87227631,2,0,0,0,2,0,4,1,1,1
u3861,1,1271,754,1251,18,2,,,1181.900024,689.75,0.583594143,1071.300049,110.5999985,0.906421781,1202,739,0.614808619,69,15,0.217390984,0.94571197,0,178,0.929897666,551,624,200,22,15.88333321,0.016666668,1.331601381,0.841679811,0,17.39999962,5.201517105,28.51102066,932,17,0,964,91,143,0,45,44,45
u3924,1,46,37,37,3,6,,,28.21666718,17.21666718,0.610157311,21.01666641,7.199999809,0.744828999,39,32,0.820510745,7,5,0.714275539,0.847824216,0,28,0.613404453,24,21,6,1,2.733333349,0.100000001,0.470260084,20.69740295,0,140.3666687,1026.368042,1.159560204,39,0,0,12,16,11,2,21,17,7
u2545,1,48,34,47,1,,,,55.29999924,43.84999847,0.7929461,53.61666489,1.683333278,0.969558239,46,34,0.739128828,2,0,0,0.958331347,0,4,1.152080894,8,29,25,1,7.966666698,0.233333334,1.599737644,22.09609413,0.016666668,95.06666565,559.116333,1.086159825,32,1,0,26,17,3,2,29,22,11
u1782,1,22,12,20,2,,,,21.08333397,13.44999981,0.637941658,21.08333397,0,0.999995232,22,12,0.545452058,0,0,0,0.99999547,0,7,0.958328962,8,15,8,0,3.216666698,0.116666667,0.710192502,42.02061462,0.06666667,188.6666718,2823.673096,0.571146846,16,0,0,16,4,2,0,15,9,10
u4329,1,21,11,14,,7,,,27.88333321,16.20000076,0.580990136,27.75,0.13333334,0.995214581,20,10,0.499997497,1,1,0.999899983,0.952376425,0,13,1.327771425,7,11,11,4,4.599999905,0.06666667,2.175289392,41.68081284,0.016666668,143.5333405,2112.009521,0.575803161,13,0,0,14,5,0,1,15,10,7
u2925,1,356,134,324,29,3,,,458.5166626,208.1166687,0.453891069,451.9666748,6.550000191,0.985714614,352,131,0.372158974,4,3,0.749981225,0.98876375,0,39,1.287967801,157,164,79,49,13.91666698,0.016666668,3.026462555,2.919248819,0,60.13333511,33.88502502,8.221011162,218,14,0,123,184,39,2,42,38,40
u4470,1,5,2,4,,1,,,8.066666603,1.583333373,0.196278557,8.066666603,0,0.999987602,5,2,0.399991989,0,0,0,0.999979973,0,2,1.613301039,1,4,0,0,2.483333349,0.416666657,0.539255857,23.67494011,0.300000012,50.58333206,345.1519775,1.013725758,1,0,0,0,1,4,0,4,2,2
u4595,1,429,168,369,4,56,,,499.6333313,178.0500031,0.35636127,475.8666687,23.76666641,0.952431619,419,167,0.398567915,10,1,0.099999003,0.976689756,0,73,1.164646149,167,218,92,4,26.29999924,0.016666668,4.608532906,2.481931448,0,38.90000153,21.59449005,9.669498444,309,15,1,63,281,70,0,44,40,43
u3786,1,356,186,350,6,,,,357.7999878,178.3666687,0.498509258,308.6833191,49.11666489,0.862725675,320,161,0.503124833,36,25,0.694442511,0.898876131,0,93,1.005055904,145,195,50,3,7.466666698,0.100000001,0.749560654,3.008168936,0,23.91666603,27.70682716,7.978010178,229,1,0,111,181,28,2,45,44,40
u3863,1,214,129,169,45,,,,161.7833405,99.01667023,0.612032175,155.6333313,6.150000095,0.961985588,210,127,0.6047616,4,2,0.499987513,0.981307924,0,86,0.755996525,89,127,40,3,9.716666222,0.06666667,0.961278498,4.886932373,0,46.36666489,67.01024628,4.910955906,174,1,0,45,129,35,0,41,35,32
u1753,1,117,71,14,,103,,,834.8666382,501.4333191,0.600614786,834.8666382,0,0.999999881,117,71,0.606837094,0,0,0,0.999999166,0,13,7.135606289,53,53,28,1,38.11666489,0.116666667,55.93797684,9.166809082,0.016666668,51.08333206,99.80597687,2.618112564,25,49,8,6,98,0,0,43,36,29
u3354,1,31,9,15,,16,,,68.01667023,14.64999962,0.215388075,68.01667023,0,0.99999851,31,9,0.290321648,0,0,0,0.999996781,0,11,2.194078922,9,15,11,1,9.183333397,0.06666667,5.528253555,31.04943466,0,221.2333374,2782.619141,0.772958457,15,5,0,1,26,4,0,15,6,14
u2117,1,1401,644,1308,66,27,,,966.5333252,453.6833191,0.46939227,904.75,61.78333282,0.936077297,1328,595,0.448042125,73,49,0.671231985,0.947894275,0,234,0.68988812,834,620,136,63,20.83333397,0.016666668,0.734689891,0.763273776,0,15.1833334,4.530926704,31.43938065,1152,3,1,92,1001,241,1,45,45,45
u0660,1,897,589,867,30,,,,822.6833496,549.9666748,0.668503404,806.916687,15.76666641,0.980834961,882,582,0.659863889,15,7,0.466663569,0.9832775,0,261,0.917149663,364,498,138,40,11.6833334,0.016666668,1.033152103,1.180989623,0,18.95000076,7.502717495,20.32022095,629,9,0,130,544,204,3,45,45,42
u2492,1,4,1,4,,,,,2.783333302,0.433333337,0.155683026,2.783333302,0,0.999964058,4,1,0.249993756,0,0,0,0.999975026,0,3,0.695815921,0,1,1,2,1.683333278,0.200000003,0.335599244,223.9659271,17.10000038,470.7833252,35102.64453,0.107159115,3,0,0,0,3,1,0,4,1,3
u3951,1,9,1,9,,,,,10.39999962,1.383333325,0.133011535,9.683333397,0.716666639,0.931080818,8,1,0.124998435,1,0,0,0.888879001,0,2,1.155542731,5,6,1,1,1.966666698,0.150000006,0.337835759,98.16654205,0.116666667,331.7333374,17882.07227,0.244482234,3,0,0,8,0,0,0,5,1,5
u3076,1,1,1,1,,,,,0.016666668,0.016666668,0.99403578,0,0.016666668,0,0,0,0,1,1,0.999899983,0,0,1,0.016665,1,0,0,0,0.016666668,0.016666668,2.78E-12,1080,1080,1080,0,0.022222221,1,0,0,0,0,0,1,1,1,
u3147,1,1434,704,1300,56,78,,,1445.483276,740.3833618,0.512204647,1429.599976,15.88333321,0.989011705,1426,702,0.492286086,8,2,0.249996871,0.994421124,1,374,1.008007884,432,935,318,3,15.78333378,0.016666668,1.364857316,0.743009984,0,18.56666756,5.163105965,32.29669952,1002,20,0,172,829,340,4,45,45,41
u4497,1,180,98,136,30,14,,,112.25,58.68333435,0.522790909,105.4666672,6.783333302,0.939568579,169,93,0.550295532,11,5,0.454541326,0.938888371,0,77,0.623610735,74,101,51,12,21.71666718,0.033333335,2.88227582,5.940781593,0.016666668,49.31666565,83.40857697,4.039804459,158,1,1,16,97,53,6,41,39,26
u2703,1,866,430,251,485,130,,,1205.800049,727.0333252,0.602946818,1201.283325,4.516666889,0.996254146,857,429,0.500583351,9,1,0.111109875,0.989607275,0,52,1.392378569,395,348,173,130,22.01666641,0.016666668,4.738210678,1.231830478,0,14.88333321,5.924473763,19.48161888,548,39,1,60,760,37,1,45,45,45
u4850,1,15,14,15,,,,,9.816666603,9.5,0.967732072,8.416666985,1.399999976,0.857376695,13,12,0.923069835,2,2,0.999949992,0.866660893,1,11,0.654440105,1,12,7,0,2.533333302,0.06666667,0.429051459,54.91067505,0.06666667,331.6833191,8386.803711,0.437072694,12,0,0,6,5,1,1,10,10,1
u1067,1,24,9,13,1,10,,,44.08333206,19.16666603,0.434781611,43.53333282,0.550000012,0.98752141,22,8,0.363634706,2,1,0.499974996,0.916662872,0,8,1.836797953,11,6,9,2,4.883333206,0.06666667,1.988764405,37.22027206,0.116666667,401.7333374,7120.63623,0.644808114,9,0,0,1,11,10,0,14,4,11
