id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT,CALL_RDD_DAY40TODAY45_CNT,CALL_RDD_DAY40TODAY45_IN,CALL_RDD_DAY40TODAY45_INOUTRATIO,CALL_RDD_DAY40TODAY45_RECORD,CALL_RDD_DAY40TODAY45_TIME,CALL_RDD_DAY40TODAY45_TIME_AVG,CALL_RDD_DAY40TODAY45_TIME_IN,CALL_RDD_DAY40TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY40TODAY45_TIME_VAR,CALL_RDD_DAY38TODAY45_CNT,CALL_RDD_DAY38TODAY45_IN,CALL_RDD_DAY38TODAY45_INOUTRATIO,CALL_RDD_DAY38TODAY45_RECORD,CALL_RDD_DAY38TODAY45_TIME,CALL_RDD_DAY38TODAY45_TIME_AVG,CALL_RDD_DAY38TODAY45_TIME_IN,CALL_RDD_DAY38TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY38TODAY45_TIME_VAR,CALL_RDD_DAY30TODAY45_CNT,CALL_RDD_DAY30TODAY45_IN,CALL_RDD_DAY30TODAY45_INOUTRATIO,CALL_RDD_DAY30TODAY45_RECORD,CALL_RDD_DAY30TODAY45_TIME,CALL_RDD_DAY30TODAY45_TIME_AVG,CALL_RDD_DAY30TODAY45_TIME_IN,CALL_RDD_DAY30TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY30TODAY45_TIME_VAR,CALL_RDD_DAY42TODAY45_CNT,CALL_RDD_DAY42TODAY45_IN,CALL_RDD_DAY42TODAY45_INOUTRATIO,CALL_RDD_DAY42TODAY45_RECORD,CALL_RDD_DAY42TODAY45_TIME,CALL_RDD_DAY42TODAY45_TIME_AVG,CALL_RDD_DAY42TODAY45_TIME_IN,CALL_RDD_DAY42TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY42TODAY45_TIME_VAR,label
u0902,1,615,278,293,157,163,0,2,905.6833496,348.75,0.385068327,900.5666504,5.116666794,0.994350374,605,274,0.452892482,10,4,0.399996012,0.983739674,0,84,1.472655535,316,316,72,17,25.04999924,0.033333335,6.106494904,1.733251929,0,40.83333206,18.28579712,13.84600544,367,27,3,117,342,144,0,43,42,42,162,70,0.432098776,1,242.8666687,1.499176979,77.59999847,0.319516867,7.729485035,173,75,0.433526009,1,261.3166809,1.510500908,80.40000153,0.307672679,7.67213583,300,128,0.426666677,1,467.9666748,1.55988884,163.1499939,0.348635942,8.040640831,124,49,0.395161301,1,200.0833282,1.61357522,59.34999847,0.296626419,9.768146515,0
u4417,1,4,3,4,0,0,0,0,1.850000024,0.649999976,0.351332366,1.466666698,0.383333325,0.792749941,3,2,0.666644454,1,1,0.999899983,0.749981225,0,3,0.462488443,1,3,0,0,1.200000048,0.100000001,0.192269504,170.3327637,1.883333325,271.1833191,14371.91406,0.140900582,3,0,0,0,3,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.383333325,0.383333325,0.383333325,1,0,0,0,0,0,0,0,0,0,0,1
u3759,1,43,10,43,0,0,0,0,151.8666687,39.43333435,0.259657413,133.8666687,18,0.881474376,34,9,0.264705092,9,1,0.111109875,0.790695846,0,18,3.531774759,17,19,12,6,19.96666718,0.116666667,21.11421204,17.16666222,0.016666668,156.8999939,1046.986206,1.398050427,17,10,0,6,26,1,6,13,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.5,1,22.01666641,3.669444561,9.399999619,0.426949292,13.72003841,0,0,0,0,0,0,0,0,0,0
u0597,1,1195,596,1181,6,8,0,0,1272.983276,648.2833252,0.509262979,1253.516724,19.46666718,0.984707773,1170,585,0.49999997,25,11,0.439998239,0.979079425,1,232,1.065257907,572,555,123,183,17.5,0.016666668,1.711019039,0.892629802,0,17.14999962,5.539570808,26.88383484,804,26,0,168,907,90,6,45,45,45,139,65,0.467625886,1,155.3833313,1.117865682,68.1166687,0.438378215,1.642532587,172,81,0.470930219,1,195.6666718,1.137596846,85.80000305,0.438500851,1.698008299,401,198,0.493765593,1,473.0499878,1.179675817,230.8333282,0.487968147,1.986032605,108,47,0.435185194,1,108.6666641,1.006172895,48.81666565,0.449233115,1.187317848,0
u0449,1,413,272,359,1,53,0,0,428.9333191,280.4833374,0.653908789,421.4833374,7.449999809,0.982631087,407,270,0.663390517,6,2,0.33332777,0.985471904,0,97,1.038579226,23,131,201,107,25.79999924,0.016666668,3.801157951,2.609425545,0,23.89999962,21.96739197,9.197073936,305,13,1,77,305,19,0,45,45,39,50,38,0.75999999,1,80.58333588,1.611666679,66.25,0.822130322,14.21598053,85,65,0.764705896,1,104.7666702,1.232549071,84.5,0.806554258,8.746509552,149,107,0.718120813,1,159.5666656,1.070917249,118.6999969,0.743889689,5.772267342,44,32,0.727272749,1,77.59999847,1.763636351,63.26666641,0.81529212,15.93736458,0
u1285,1,1061,491,1006,42,13,0,0,1364.916626,652.2166748,0.477843553,1332.650024,32.26666641,0.976359904,1032,474,0.459302276,29,17,0.586204886,0.972667217,1,162,1.286443472,528,506,119,148,17.23333359,0.016666668,2.490040302,1.003286123,0,18.83333397,6.165352821,23.91900635,625,29,0,169,738,121,2,45,45,45,175,80,0.45714286,1,235.4833374,1.345619082,125.4000015,0.532521784,3.458910942,222,102,0.459459454,1,288.4833374,1.299474478,152.8166656,0.529724419,2.982848883,453,219,0.483443707,1,593.0666504,1.309197903,303.6000061,0.511915445,2.980299234,73,36,0.493150681,1,112,1.534246564,60.5,0.540178597,4.027411461,0
u2102,1,100,5,91,2,7,0,0,95.53333282,3.333333254,0.034891799,95.53333282,0,0.999998927,100,5,0.049999949,0,0,0,0.999998987,0,84,0.955332398,39,77,12,0,4.116666794,0.033333335,0.58853209,8.516328812,0.016666668,602.0166626,3641.211182,2.818082571,60,0,0,22,66,11,0,11,4,11,51,2,0.039215688,1,39.06666565,0.766013086,1.200000048,0.030716723,0.34713465,67,3,0.044776119,1,52.75,0.787313461,1.700000048,0.032227486,0.305747002,97,5,0.051546391,1,92.23332977,0.950859129,3.333333254,0.036140226,0.579601228,35,1,0.028571429,1,26.96666718,0.770476162,0.949999988,0.035228677,0.390795022,0
u3234,1,285,186,244,22,19,0,0,683.4666748,509.4166565,0.745342255,671.9666748,11.5,0.983173847,275,179,0.650908828,10,7,0.699993014,0.964911938,0,32,2.398127794,94,162,87,10,31.91666603,0.016666668,16.93226814,3.736032724,0,24.88333321,28.9646492,6.423754692,139,28,5,169,71,35,2,45,44,34,25,18,0.720000029,1,40.40000153,1.616000056,32.98333359,0.816419125,3.731255054,36,25,0.694444418,1,63,1.75,52.48333359,0.833068788,3.508564711,80,55,0.6875,1,175.4499969,2.19312501,144.8500061,0.825591326,8.035838127,22,16,0.727272749,1,36.04999924,1.638636351,30.66666603,0.850670338,4.210767269,0
u3081,1,262,162,259,1,2,0,0,202.3166656,137.8500061,0.681357265,202,0.316666663,0.998434305,261,162,0.620689392,1,0,0,0.996182799,0,45,0.772200704,74,144,91,6,9.083333015,0.016666668,1.040364385,4.100510597,0,22.98333359,31.45623589,5.852786541,215,3,0,214,43,4,0,45,43,32,29,23,0.793103456,1,36.33333206,1.25287354,28.85000038,0.794036686,3.078028202,37,29,0.783783793,1,42.15000153,1.139189243,32.93333435,0.781336486,2.482705832,91,67,0.736263752,1,82.59999847,0.907692313,58.51666641,0.708434224,1.325496435,18,15,0.833333313,1,29.56666756,1.642592549,23.73333359,0.802705765,4.414698124,0
u4450,1,1929,879,1929,0,0,0,0,1525.083374,721.3166504,0.472968668,1507.333374,17.75,0.988361239,1921,874,0.454971343,8,5,0.624992192,0.995852709,0,152,0.790608227,1113,673,248,551,13.71666622,0.016666668,0.773831606,0.55567944,0,15.21666622,2.32046628,43.18259811,1563,17,0,1916,2,3,7,45,45,45,316,125,0.395569623,1,233.2833405,0.738238394,96.15000153,0.412159741,0.382986665,397,174,0.438287139,1,299.0499878,0.75327456,139.3833313,0.466087043,0.426672727,830,370,0.445783138,1,641.5166626,0.772911668,284.2166748,0.443038642,0.583825469,241,96,0.398340255,1,184.2833405,0.764661133,74.56666565,0.404630542,0.430817783,1
u1094,1,123,86,123,0,0,0,0,153.9333344,104.2666702,0.677349091,151.0333405,2.900000095,0.981160045,120,84,0.699999392,3,2,0.666644454,0.975608945,0,25,1.25148952,41,67,20,6,10.9333334,0.083333336,2.771854162,8.710791588,0.016666668,50.86666489,96.49807739,2.755171537,78,5,0,78,30,12,1,43,41,21,16,11,0.6875,1,34.54999924,2.159374952,18.86666679,0.54606849,7.101006031,19,14,0.736842096,1,38.86666489,2.045614004,23.18333244,0.596483707,6.533621311,46,31,0.673913062,1,62.59999847,1.360869527,34.43333435,0.550053239,3.677901268,12,8,0.666666687,1,26.88333321,2.240277767,14.23333359,0.529448211,8.410114288,0
u4888,1,281,29,258,15,8,0,0,286.1833191,45.09999847,0.157591239,281.3333435,4.849999905,0.983052492,276,28,0.101449236,5,1,0.199995995,0.982206047,0,236,1.018445611,96,183,3,0,5,0.13333334,0.551392436,3.771904707,0,93.01667023,112.6621552,6.3626647,176,0,0,28,203,45,2,35,19,32,11,2,0.181818187,1,11.13333321,1.012121201,2.116666555,0.190119758,0.722580373,18,3,0.166666672,1,23.03333282,1.279629588,4.316666603,0.18740955,0.797764063,31,4,0.129032254,1,34.26666641,1.105376363,7.483333111,0.21838522,0.79325068,5,0,0,1,5.516666889,1.103333354,0,0,0.973266661,1
u2142,1,132,41,126,5,1,0,0,149.5833282,42.96666718,0.287242144,147.6999969,1.883333325,0.987408817,127,37,0.291338354,5,4,0.799983978,0.962120473,0,41,1.133206248,35,68,41,1,16.36666679,0.016666668,5.589543343,6.647073269,0,114.6500015,257.5733643,3.610557318,110,6,0,14,78,11,0,23,17,21,13,1,0.07692308,1,13.10000038,1.007692337,0.566666663,0.043256998,1.364214301,13,1,0.07692308,1,13.10000038,1.007692337,0.566666663,0.043256998,1.364214301,64,12,0.1875,1,77.59999847,1.212499976,8.25,0.106314436,3.920459986,11,1,0.090909094,1,12.1833334,1.107575774,0.566666663,0.046511628,1.524058819,0
u1136,1,41,18,40,1,0,0,0,31.71666718,12.63333321,0.398317188,31.71666718,0,0.999996841,41,18,0.439023316,0,0,0,0.999997556,0,13,0.773575366,20,21,5,3,3.216666698,0.06666667,0.646285355,23.54749489,0,122.4333344,1164.188721,1.019212365,33,0,0,10,31,0,0,17,11,13,1,0,0,1,0.06666667,0.06666667,0,0,0,2,1,0.5,1,0.400000006,0.200000003,0.333333343,0.833333313,0.017777778,8,6,0.75,1,3.299999952,0.412499994,2.916666746,0.883838356,0.119010419,0,0,0,0,0,0,0,0,0,0
u3010,1,335,123,329,1,5,0,0,486.7833252,201.5500031,0.414044499,470.3500061,16.43333244,0.966240764,298,99,0.332214653,37,24,0.648646891,0.889551997,0,55,1.453084111,147,159,61,32,30,0.016666668,8.20585537,3.172904015,0,36.34999847,29.74305534,7.563809872,207,6,3,47,176,75,2,45,40,44,18,5,0.277777791,1,51.31666565,2.850925922,19.33333397,0.376745701,27.22458267,29,9,0.310344815,1,85.26667023,2.940229893,23.93333244,0.280688047,38.85648346,84,29,0.34523809,1,122.6500015,1.460119009,37.63333511,0.306835175,14.81294346,15,4,0.266666681,1,47.41666794,3.161111116,19.25,0.405975401,31.73306084,0
u1309,1,58,30,49,9,0,0,0,130.9333344,28.98333359,0.221359298,129.1666718,1.766666651,0.986506402,55,27,0.490908206,3,3,0.999966681,0.948274255,1,21,2.25746727,26,27,15,2,30,0.016666668,31.11494827,18.40496826,0.016666668,96.15000153,580.5386353,1.303988695,40,2,2,4,38,10,2,27,19,18,16,9,0.5625,1,73,4.5625,6.849999905,0.093835615,93.35025787,24,15,0.625,1,78.51667023,3.271527767,9.550000191,0.121630229,65.63586426,32,20,0.625,1,91.80000305,2.868750095,14.71666622,0.16031228,50.3190918,7,6,0.857142866,1,3.333333254,0.476190478,3.099999905,0.930000007,0.124195009,0
u3243,1,35,17,35,0,0,0,0,45.11666489,35.09999847,0.777981281,45.11666489,0,0.999997795,35,17,0.485712886,0,0,0,0.999997139,0,9,1.289043903,18,19,8,3,21.95000076,0.016666668,13.18880272,28.92842293,0.016666668,184.6499939,1864.378662,0.829631031,29,0,1,17,6,11,0,17,12,9,1,0,0,1,0.266666681,0.266666681,0,0,0,1,0,0,1,0.266666681,0.266666681,0,0,0,5,1,0.200000003,1,1.833333373,0.366666675,0.283333331,0.154545456,0.019111112,1,0,0,1,0.266666681,0.266666681,0,0,0,0
u3822,1,1,1,1,0,0,0,0,0.116666667,0.116666667,0.9991436,0,0.116666667,0,0,0,0,1,1,0.999899983,0,0,1,0.116655,0,1,0,0,0.116666667,0.116666667,1.36E-10,1080,1080,1080,0,0.022222221,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u1923,1,220,70,43,166,11,0,0,362.9500122,143.6666718,0.395830363,346.0833435,16.86666679,0.953528702,190,67,0.35263139,30,3,0.099999666,0.863635957,0,34,1.649771929,65,91,77,40,27.51666641,0.033333335,6.798121929,4.727396965,0.016666668,38.86666489,43.55316162,5.076682091,132,14,1,76,111,3,1,43,30,38,31,12,0.387096763,1,39.75,1.282258034,20.45000076,0.514465392,1.506522179,44,15,0.340909094,1,57.18333435,1.299621224,24.35000038,0.425823361,1.879614711,63,25,0.396825403,1,105.4166641,1.673280478,49.46666718,0.46924901,3.87933445,26,8,0.307692319,1,36.59999847,1.407692313,18.20000076,0.497267753,1.674855351,0
u2354,1,732,498,677,41,14,0,0,842,597.2833252,0.709362566,828.916687,13.08333302,0.984461486,720,492,0.683333218,12,6,0.499995828,0.983606398,1,118,1.150273085,315,341,131,96,30,0.016666668,5.426608086,1.466233492,0,18.33333397,7.395898342,16.36735535,513,16,3,57,615,46,2,45,45,39,93,69,0.741935492,1,80.19999695,0.862365603,54.68333435,0.681837082,1.414061546,128,91,0.7109375,1,107.6500015,0.841015637,67.71666718,0.629044771,1.221019506,234,167,0.713675201,1,197.2333374,0.842877507,134.5,0.681933403,1.132522821,52,42,0.807692289,1,43.11666489,0.829166651,35.21666718,0.816776216,1.815970898,0
u2848,1,74,48,66,0,8,0,0,83.66666412,58.48333359,0.69900316,76.58333588,7.083333492,0.915337563,71,47,0.661970913,3,1,0.333322227,0.959458172,0,50,1.130629063,34,42,4,1,4.599999905,0.166666672,0.602026403,14.5470295,0.033333335,144.2166595,580.3162842,1.649809957,39,0,0,14,14,11,0,29,25,15,4,3,0.75,1,2.950000048,0.737500012,1.983333349,0.672316372,0.10213542,4,3,0.75,1,2.950000048,0.737500012,1.983333349,0.672316372,0.10213542,15,8,0.533333361,1,10.89999962,0.726666689,6.283333302,0.576452613,0.260548145,2,2,1,1,1.433333278,0.716666639,1.433333278,1,0.159999996,0
u2358,1,382,168,305,14,63,0,0,739.2999878,366.8166809,0.496167481,734.416687,4.883333206,0.993394494,376,163,0.433510512,6,5,0.833319426,0.984292924,0,57,1.935339808,185,136,88,44,27.13333321,0.050000001,10.02132702,2.798337698,0,31.45000076,23.59725761,8.576213837,201,22,3,138,124,109,0,45,41,41,59,25,0.423728824,1,89.48332977,1.516666651,50.06666565,0.559508264,4.419133663,74,29,0.391891897,1,118.8833313,1.606531501,68.65000153,0.577456892,6.671484947,138,57,0.413043469,1,200.8666687,1.455555558,102.4666672,0.510122776,4.156285763,40,18,0.449999988,1,60.98333359,1.52458334,30.83333397,0.505602598,4.237082958,0
u2506,1,22,11,22,0,0,0,0,29.70000076,10.16666698,0.342310846,26.71666718,2.983333349,0.899548054,20,10,0.499997497,2,1,0.499974996,0.909086764,0,9,1.349993825,11,11,3,1,3.349999905,0.150000006,0.953177512,30.80554008,0.13333334,113.9000015,1010.505981,0.779078066,10,0,0,2,1,16,1,14,8,9,3,1,0.333333343,1,4.233333111,1.411111116,1.116666675,0.263779521,0.655617297,3,1,0.333333343,1,4.233333111,1.411111116,1.116666675,0.263779521,0.655617297,13,7,0.538461566,1,15.61666679,1.201282024,6.466666698,0.414087504,0.853096664,2,0,0,1,3.116666555,1.558333278,0,0,0.918402791,0
u0328,1,31,17,21,9,1,0,0,20.68333244,15.21666622,0.735693455,20.68333244,0,0.999995172,31,17,0.548385322,0,0,0,0.999996781,0,6,0.667202175,7,15,14,1,2.599999905,0.083333336,0.4752222,30.38443375,0.06666667,163.1833344,2177.380615,0.789875507,25,0,0,8,23,0,0,13,8,10,0,0,0,0,0,0,0,0,0,2,1,0.5,1,1.083333373,0.541666687,0.649999976,0.600000024,0.011736111,8,5,0.625,1,11.30000019,1.412500024,9.666666985,0.855457246,0.818177104,0,0,0,0,0,0,0,0,0,0
u1735,1,178,114,178,0,0,0,0,288.8166809,194.75,0.674302936,285.0499878,3.766666651,0.986957908,175,112,0.639999628,3,2,0.666644454,0.983145535,0,22,1.622564673,93,101,28,20,29.98333359,0.083333336,9.646025658,5.944255829,0,25.85000038,57.24382782,4.037443161,117,13,1,7,97,71,1,45,41,31,12,10,0.833333313,1,9.866666794,0.822222233,8.633333206,0.875,0.51131171,25,18,0.720000029,1,23.13333321,0.925333321,16.33333397,0.706051886,0.649491549,67,46,0.686567187,1,96.8833313,1.446019888,66.51667023,0.686564624,4.14772892,8,7,0.875,1,4.599999905,0.574999988,3.683333397,0.800724626,0.063541666,0
u2009,1,72,63,69,3,0,0,0,159.2666626,82.98332977,0.521033585,125.7333298,33.53333282,0.789451182,54,46,0.851850271,18,17,0.944439173,0.749998987,2,49,2.212033987,35,38,6,3,24.38333321,0.016666668,20.26115417,14.62863636,0,70.40000153,257.9978027,1.640606523,42,5,1,11,34,7,1,36,34,9,11,9,0.818181813,1,14.13333321,1.284848452,5.25,0.371462256,5.749669552,13,10,0.769230783,1,15.01666641,1.155128241,5.583333492,0.371809095,4.959460735,27,23,0.851851881,1,59.43333435,2.201234579,30.75,0.517386436,14.73757076,9,7,0.777777791,1,13.3166666,1.479629636,4.433333397,0.332916141,6.817949295,0
u2430,1,181,77,104,3,74,0,0,424.8999939,220.2666626,0.518396378,400.0166626,24.88333321,0.941437006,173,75,0.433525771,8,2,0.249996871,0.955800593,0,51,2.347512484,81,90,27,6,27.66666603,0.083333336,11.13341427,5.888240337,0,47.79999924,77.37641907,4.07585144,87,22,1,19,126,21,6,42,31,36,52,21,0.403846145,1,108.6999969,2.090384722,49.81666565,0.458294988,4.85520649,58,22,0.37931034,1,117.3166656,2.022701263,50.08333206,0.426907241,4.547247887,76,27,0.355263144,1,173.0500031,2.276973724,79.90000153,0.461716264,13.99859619,30,14,0.466666669,1,49.26666641,1.642222166,31.38333321,0.637009501,3.265365362,0
u1030,1,157,90,121,0,36,0,0,360.4666748,218.6499939,0.606574655,350.4166565,10.05000019,0.972119212,149,90,0.604026437,8,0,0,0.949043989,0,28,2.295964479,71,71,31,4,23.43333244,0.016666668,14.30459595,6.341666222,0.016666668,55.95000076,110.2466965,3.784434557,85,17,2,88,43,15,7,37,32,29,5,5,1,1,3.25,0.649999976,3.25,1,0.119555555,14,12,0.857142866,1,35.38333511,2.527380943,33.01666641,0.933113515,30.16887283,31,21,0.677419364,1,70.15000153,2.262903214,57.96666718,0.826324522,18.44107056,1,1,1,1,0.016666668,0.016666668,0.016666668,1,0,0
u3009,1,91,53,90,0,1,0,0,218.5,201.0666656,0.920213163,217.6666718,0.833333313,0.99618566,90,52,0.577777147,1,1,0.999899983,0.989009917,0,9,2.401096344,40,33,30,5,50.56666565,0.116666667,52.88303757,11.64148045,0,120.9166641,319.4107971,2.06157589,72,1,5,50,8,32,1,35,28,25,12,6,0.5,1,34.66666794,2.888888836,31.06666756,0.896153867,44.03936768,13,6,0.461538464,1,34.95000076,2.688461542,31.06666756,0.888888896,41.13377762,29,14,0.482758611,1,43.20000076,1.489655137,35.18333435,0.814428985,19.67914581,5,1,0.200000003,1,3.25,0.649999976,0.366666675,0.112820514,0.411666662,0
u0444,1,254,65,178,0,76,0,0,592.5,121.8833313,0.205710232,587.2166748,5.283333302,0.991082788,246,63,0.256097466,8,2,0.249996871,0.968503535,0,41,2.332676172,103,123,58,11,25.75,0.016666668,12.5124464,4.187747002,0,67.66666412,53.64044571,5.73086834,117,28,1,114,130,2,1,43,31,42,11,1,0.090909094,1,34.71666718,3.156060696,0.533333361,0.015362458,21.78632736,18,2,0.111111112,1,42.56666565,2.364814758,1.25,0.029365702,14.79061413,60,9,0.150000006,1,142.5833282,2.376388788,26.29999924,0.184453532,16.57303047,3,0,0,1,8.333333015,2.777777672,0,0,3.318950653,0
u0553,1,81,52,75,5,1,0,0,346.75,90.6166687,0.26133135,334.8166809,11.9333334,0.965584934,69,43,0.623187482,12,9,0.749993742,0.851850808,1,30,4.280858994,22,35,29,4,63,0.033333335,109.8001862,13.17312336,0,72.09999847,233.6194305,1.821877599,44,10,3,13,41,14,2,36,28,17,4,2,0.5,1,74.26667023,18.56666756,9.783333778,0.131732494,551.7015381,5,3,0.600000024,1,74.56666565,14.91333294,10.08333302,0.135225743,494.7485962,14,5,0.357142866,1,118.75,8.482142448,18.45000076,0.155368418,220.0686646,2,1,0.5,1,6.716666698,3.358333349,1.233333349,0.183622822,4.515625,0
u1018,1,83,47,74,0,9,0,0,89.40000153,30.14999962,0.337247938,83.66666412,5.733333111,0.935867727,77,46,0.597401798,6,1,0.166663885,0.927709699,0,22,1.077107191,34,19,20,26,22.26666641,0.033333335,6.962532997,12.55487633,0,61.79999924,182.1762848,1.911592603,62,2,1,30,42,4,6,37,29,21,15,9,0.600000024,1,10.36666679,0.691111088,6.816666603,0.657556295,0.210772842,18,9,0.5,1,14.63333321,0.812962949,6.816666603,0.465831429,0.892887533,25,16,0.639999986,1,18.71666718,0.748666644,10.89999962,0.582368672,0.714598238,9,6,0.666666687,1,5.483333111,0.609259248,3.666666746,0.668693006,0.128648832,0
u1957,1,239,129,230,9,0,0,0,467.8333435,349.5499878,0.747167647,460.0833435,7.75,0.983434081,231,129,0.558441341,8,0,0,0.966526806,0,35,1.95746088,102,94,60,24,24.81666756,0.06666667,9.437354088,4.489915848,0.016666668,76.28333282,59.67341614,5.345192909,136,22,1,121,82,27,0,43,39,38,71,39,0.549295783,1,69.33333588,0.976525843,50.23333359,0.724519253,1.726366043,89,50,0.561797738,1,108.0833359,1.214419484,76.98332977,0.712259054,2.021118641,126,73,0.579365075,1,214.8000031,1.704761863,168.6333313,0.785071373,8.130242348,46,25,0.543478251,1,43.93333435,0.955072463,30.31666756,0.690060675,2.173766613,0
u4208,1,19,9,15,4,0,0,0,11.16666698,3.950000048,0.353728175,11.16666698,0,0.999991059,19,9,0.473681718,0,0,0,0.999994755,0,5,0.587716222,11,8,5,1,1.883333325,0.13333334,0.229789495,53.50645065,0.050000001,646.333313,21339.84961,0.448543191,16,0,0,16,2,0,0,10,6,5,2,1,0.5,1,1.649999976,0.824999988,0.349999994,0.212121218,0.225624993,7,2,0.285714298,1,4.716666698,0.673809528,0.75,0.159010604,0.251179129,16,7,0.4375,1,9.316666603,0.582291663,2.75,0.29516995,0.272551,0,0,0,0,0,0,0,0,0,1
u0978,1,35,29,35,0,0,0,0,44.98333359,42.11666489,0.936270595,43.41666794,1.566666722,0.965170145,31,25,0.806448996,4,4,0.999975026,0.88571173,0,12,1.285234451,10,15,9,8,6.683333397,0.016666668,2.138434649,30.53871727,0.050000001,141.6833344,1608.086304,0.785885096,21,2,0,2,26,2,0,19,16,6,3,3,1,1,3.216666698,1.072222233,3.216666698,1,0.253024697,4,4,1,1,3.433333397,0.858333349,3.433333397,1,0.32701388,6,5,0.833333313,1,4.283333302,0.713888884,3.983333349,0.929961085,0.264945984,3,3,1,1,3.216666698,1.072222233,3.216666698,1,0.253024697,0
u2958,1,133,72,133,0,0,0,0,210.1999969,117.1500015,0.557326078,209.8999939,0.300000012,0.99857229,132,71,0.537878394,1,1,0.999899983,0.992480457,0,32,1.580449939,67,54,21,24,20.16666603,0.016666668,8.427117348,8.075631142,0,146.4833374,272.5026245,2.971867323,89,10,1,24,90,18,0,36,26,28,12,8,0.666666687,1,22.89999962,1.908333302,8.800000191,0.38427949,7.010624886,15,10,0.666666687,1,44.41666794,2.961111069,10.14999962,0.22851783,26.92750549,59,36,0.61016947,1,90.78333282,1.538700581,38.75,0.426840454,9.267631531,8,6,0.75,1,14.03333378,1.754166722,8.066666603,0.57482183,4.994982719,0
u0321,1,60,48,60,0,0,0,0,38.66666794,34.20000076,0.884480476,38.66666794,0,0.999997437,60,48,0.799998641,0,0,0,0.999998331,0,21,0.644443393,28,21,16,0,8.300000191,0.083333336,1.59922576,16.8903923,0,132.8500061,548.0978394,1.420917749,54,2,0,18,32,10,0,29,28,6,3,3,1,1,3.150000095,1.049999952,3.150000095,1,1.059074044,6,6,1,1,3.650000095,0.608333349,3.650000095,1,0.725439787,11,10,0.909090936,1,4.75,0.431818187,4.216666698,0.887719274,0.444265395,1,1,1,1,2.5,2.5,2.5,1,0,0
u2752,1,57,22,35,21,1,0,0,93.66666412,48.58333206,0.518682718,93.41666412,0.25,0.997329891,56,22,0.392856449,1,0,0,0.982454419,0,22,1.643271923,29,30,0,9,20.58333397,0.150000006,8.06530571,16.71666336,0.016666668,220.8500061,2191.904053,1.435684562,31,1,1,1,38,17,0,9,7,4,1,1,1,1,0.466666669,0.466666669,0.466666669,1,0,1,1,1,1,0.466666669,0.466666669,0.466666669,1,0,2,2,1,1,1.933333278,0.966666639,1.933333278,1,0.25,1,1,1,1,0.466666669,0.466666669,0.466666669,1,0,0
u2052,1,122,65,116,1,5,0,0,282.8500061,155.7666626,0.550703943,249.2666626,33.58333206,0.881267726,95,53,0.55789417,27,12,0.444442809,0.778687894,0,28,2.318440676,57,57,19,4,22.26666641,0.016666668,9.416489601,7.766390324,0,77.91666412,224.7666931,3.090198755,50,13,1,55,35,5,14,28,21,20,2,1,0.5,1,0.483333319,0.24166666,0.116666667,0.241379306,0.015625,3,2,0.666666687,1,0.683333337,0.227777779,0.316666663,0.463414639,0.010802469,14,9,0.642857134,1,22.64999962,1.617857099,18.58333397,0.820456207,15.32382774,1,1,1,1,0.116666667,0.116666667,0.116666667,1,0,0
